Title,Publisher,Link,DiscountPCT,OriginalPrice,DiscountPrice,Discount_Endtime,Rating,Rating_count,Genre,ReleaseDate,Rating_Count
Headbutt Factory (English/Chinese/Korean/Japanese Ver.),"Gemdrops, Inc.",https://store.playstation.com/en-hk/product/JP1970-CUSA07506_00-ASIA000000000000,0.8,170,34,21/2/2024 03:59 PM UTC,4.02,60,Action,01/03/2017,60
"My Time at Sandrock (Simplified Chinese, English, Korean, Thai, Japanese, Traditional Chinese)",GAME SOURCE ENTERTAINMENT,https://store.playstation.com/en-hk/product/EP2011-PPSA14718_00-0195772321035412,0.2,238,190.4,21/2/2024 03:59 PM UTC,4.68,854,Adventure,01/11/2023,854
"My Time at Sandrock Deluxe Edition (Simplified Chinese, English, Korean, Thai, Japanese, Traditional Chinese)",GAME SOURCE ENTERTAINMENT,https://store.playstation.com/en-hk/product/EP2011-PPSA14718_00-0833740221002816,0.2,328,262.4,21/2/2024 03:59 PM UTC,4.68,854,Adventure,09/11/2023,854
"Potion Permit (Simplified Chinese, English, Korean, Japanese)",Phoenixx Inc.,https://store.playstation.com/en-hk/product/UP4293-PPSA02686_00-POTIONPERMITSIEA,0.2,148,118.4,21/2/2024 03:59 PM UTC,4.26,285,Role Playing Games,08/02/2023,285
"Potion Permit: Deluxe Edition (Simplified Chinese, English, Korean, Japanese)",Phoenixx Inc.,https://store.playstation.com/en-hk/product/UP4293-PPSA02686_00-POTIDELUXPS5SIEA,0.2,238,190.4,21/2/2024 03:59 PM UTC,4.26,285,"Role Playing Games, Puzzle, Simulation",08/02/2023,285
Fallen Knight: Rebellion & Rise Of The Fallen (English/Chinese/Korean/Japanese Ver.),Phoenixx Inc.,https://store.playstation.com/en-hk/product/JP5905-CUSA28750_00-FALLENSIEJAREBEL,0.2,38,30.4,21/2/2024 03:59 PM UTC,1,1,Action,10/05/2023,0
"R-Type Final 2 (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Granzella Inc.,https://store.playstation.com/en-hk/product/JP0025-CUSA15816_00-0000000000000000,0.4,318,190.8,21/2/2024 03:59 PM UTC,4.51,796,Shooter,28/04/2021,796
"R-TYPE FINAL 3 EVOLVED (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Granzella Inc.,https://store.playstation.com/en-hk/product/JP0025-PPSA13538_00-0000000000000001,0.4,238,142.8,21/2/2024 03:59 PM UTC,4.53,19,Shooter,22/03/2023,19
"Rubber Bandits: Animal Bandits Bundle (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",FLASHBULB APS,https://store.playstation.com/en-hk/product/EP3585-CUSA28595_00-0767705103582585,0.5,108,54,21/2/2024 03:59 PM UTC,4.31,532,"Action, Fighting",01/02/2023,532
"Rubber Bandits: Starter Bundle (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",FLASHBULB APS,https://store.playstation.com/en-hk/product/EP3585-CUSA28595_00-0326012329380400,0.5,78,39,21/2/2024 03:59 PM UTC,4.31,532,"Action, Fighting",01/02/2023,532
"SOULVARS (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Shueisha Games Inc.,https://store.playstation.com/en-hk/product/HP7962-PPSA13924_00-0448095842301608,0.5,148,74,21/2/2024 03:59 PM UTC,4.2,40,"Role Playing Games, Role Playing Games",26/06/2023,40
"SpongeBob SquarePants: The Cosmic Shake (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",THQ NORDIC GMBH,https://store.playstation.com/en-hk/product/EP4389-PPSA16527_00-THECOSMICSHAKPS5,0.25,308,231,21/2/2024 03:59 PM UTC,4.61,552,Adventure,23/10/2023,552
"The Plane Effect (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Phoenixx Inc.,https://store.playstation.com/en-hk/product/JP5905-PPSA02866_00-THEPSIEJAPS50000,0.5,108,54,21/2/2024 03:59 PM UTC,3.34,53,"Adventure, Unique, Puzzle",17/11/2021,53
"The Testament of Sherlock Holmes (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",FROGWARES IRELAND LTD,https://store.playstation.com/en-hk/product/EP5205-CUSA42450_00-THETESTAMENTOFSH,0.6,198,79.2,21/2/2024 03:59 PM UTC,4.16,67,Adventure,29/06/2023,67
"Tormented Souls (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Phoenixx Inc.,https://store.playstation.com/en-hk/product/JP5905-CUSA35137_00-0000000000000000,0.5,148,74,21/2/2024 03:59 PM UTC,4.58,1.1k,Horror,21/09/2022,1100
"Touhou Genso Wanderer -Lotus Labyrinth R- (Simplified Chinese, English, Japanese, Traditional Chinese)",Phoenixx Inc.,https://store.playstation.com/en-hk/product/JP5905-CUSA29819_00-APP0000000000001,0.5,348,174,21/2/2024 03:59 PM UTC,4.72,60,Role Playing Games,29/09/2021,60
"Touhou Hyouibana　～ Antinomy of Common Flowers. (English, Japanese)",Phoenixx Inc.,https://store.playstation.com/en-hk/product/JP5905-CUSA20349_00-TH15500000000001,0.3,268,187.6,21/2/2024 03:59 PM UTC,4.86,153,Unique,21/04/2021,153
"Touhou: New World PS4 & PS5 (Simplified Chinese, English, Japanese, Traditional Chinese)",Marvelous USA (XSEED),https://store.playstation.com/en-hk/product/UP1023-PPSA16840_00-0000000000000000,0.4,308,184.8,21/2/2024 03:59 PM UTC,4.53,68,"Adventure, Action, Role Playing Games",11/09/2023,68
3D MiniGolf (English),Joindots GmbH,https://store.playstation.com/en-hk/product/EP1629-CUSA09170_00-3DMINIGOLF000000,0.33,148,99.16,21/2/2024 03:59 PM UTC,2.76,150,"Family, Casual, Sport",11/05/2023,150
"A Street Cat's Tale (English, Korean, Japanese, Traditional Chinese)","CFK Co., Ltd.",https://store.playstation.com/en-hk/product/UP0287-CUSA27059_00-00000000NORANEKO,0.4,78,46.8,21/2/2024 03:59 PM UTC,4.34,61,"Adventure, Casual",27/04/2022,61
"Absolute Tactics: Daughters of Mercy (Simplified Chinese, English, Korean, Japanese)","Akupara Games, LLC",https://store.playstation.com/en-hk/product/UP3385-PPSA07312_00-0098164935568230,0.3,198,138.6,21/2/2024 03:59 PM UTC,4.33,18,"Adventure, Strategy",01/11/2023,18
Aces of the Luftwaffe - Squadron (English/Japanese Ver.),www.handy-games.com GmbH,https://store.playstation.com/en-hk/product/UP0977-CUSA08179_00-AOTLS22002171006,0.7,108,32.4,21/2/2024 03:59 PM UTC,4.15,228,"Action, Arcade, Shooter",08/02/2023,228
"Added Partners ""Lotus Friends"" (English/Chinese/Japanese Ver.)",Phoenixx Inc.,https://store.playstation.com/en-hk/product/JP5905-CUSA29819_00-ADDCONT000000004,0.5,141,70.5,21/2/2024 03:59 PM UTC,4,10,Role Playing Games,29/09/2021,10
"Added Partners ""Wily Beast and Weakest Creature Friends"" (English/Chinese/Japanese Ver.)",Phoenixx Inc.,https://store.playstation.com/en-hk/product/JP5905-CUSA29819_00-ADDCONT000000005,0.5,62,31,21/2/2024 03:59 PM UTC,4.33,6,Role Playing Games,29/09/2021,0
"Alba: A Wildlife Adventure (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)","H2 Interactive Co., Ltd.",https://store.playstation.com/en-hk/product/EP1302-PPSA03133_00-ALBAADVENTUREPS5,0.65,140,49,21/2/2024 03:59 PM UTC,4.61,248,"Adventure, Casual",09/06/2021,248
"Angry Birds VR: Isle of Pigs (English, Korean, Japanese)",Resolution Games AB,https://store.playstation.com/en-hk/product/EP5611-PPSA17162_00-0995412342681013,0.5,148,74,21/2/2024 03:59 PM UTC,4.46,136,"Casual, Family, Puzzle",10/10/2023,136
"Anime Studio Story (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)","KAIROSOFT CO.,LTD",https://store.playstation.com/en-hk/product/JP5361-CUSA23873_00-KAIRO00000073000,0.5,120,60,21/2/2024 03:59 PM UTC,4.43,28,"Simulation, Adventure, Casual",17/11/2021,28
Asterigos: Curse of the Stars - Call of the Paragons (English/Chinese/Korean/Japanese Ver.),tinyBuild GAMES,https://store.playstation.com/en-hk/product/UP0097-PPSA08193_00-0875417673384262,0.5,78,39,21/2/2024 03:59 PM UTC,0,0,"Action, Adventure, Role Playing Games",23/02/2023,0
"Asterigos: Curse of the Stars (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",tinyBuild GAMES,https://store.playstation.com/en-hk/product/UP0097-PPSA08193_00-8607921909272886,0.5,268,134,21/2/2024 03:59 PM UTC,4.34,658,"Action, Adventure, Role Playing Games",07/10/2022,658
"Asterigos: Curse of the Stars Deluxe Edition (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",tinyBuild GAMES,https://store.playstation.com/en-hk/product/UP0097-PPSA08193_00-9706400071097566,0.5,348,174,21/2/2024 03:59 PM UTC,4.34,658,"Action, Adventure, Role Playing Games",07/10/2022,658
Hello Neighbor 2: Back to School (English/Chinese/Korean/Japanese Ver.),tinyBuild GAMES,https://store.playstation.com/en-hk/product/UP0097-PPSA07425_00-6818851315106200,0.5,108,54,21/2/2024 03:59 PM UTC,0,0,"Adventure, Horror, Action",05/12/2022,0
"Tails Noir (Simplified Chinese, English, Japanese)",RAW FURY,https://store.playstation.com/en-hk/product/UP2320-PPSA03217_00-BACKBONEOPS5SIEA,0.65,198,69.3,21/2/2024 03:59 PM UTC,4.04,1k,Role Playing Games,06/12/2022,1000
"Backpack Twins (English, Japanese)",AMATA K.K.,https://store.playstation.com/en-hk/product/UP1181-CUSA26185_00-2240043536322697,0.3,108,75.6,21/2/2024 03:59 PM UTC,5,1,"Action, Puzzle",28/11/2022,0
"Beastie Bay DX (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)","KAIROSOFT CO.,LTD",https://store.playstation.com/en-hk/product/JP5361-CUSA25562_00-KAIRO00000079000,0.3,120,84,21/2/2024 03:59 PM UTC,4.47,17,"Simulation, Role Playing Games, Strategy",19/10/2022,17
"Behind the Frame: The Finest Scenery (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)","Akupara Games, LLC",https://store.playstation.com/en-hk/product/UP3385-CUSA33070_00-SLBEHINDTHEFRAME,0.4,80,48,21/2/2024 03:59 PM UTC,4.49,150,Adventure,01/06/2022,150
"Behind the Frame: The Finest Scenery VR (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)","Akupara Games, LLC",https://store.playstation.com/en-hk/product/UP3385-PPSA13825_00-0072061406527584,0.4,148,88.8,21/2/2024 03:59 PM UTC,2.62,21,Adventure,13/09/2023,21
Graveyard Keeper - Better Save Soul (English/Chinese/Korean/Japanese Ver.),tinyBuild LLC,https://store.playstation.com/en-hk/product/EP0096-CUSA10811_00-3783592080168241,0.5,78,39,21/2/2024 03:59 PM UTC,5,11,"Action, Adventure",26/07/2023,11
Not For Broadcast - Bits of Your Life (English/Chinese Ver.),tinyBuild GAMES,https://store.playstation.com/en-hk/product/UP0097-CUSA30756_00-0942447704942858,0.2,78,62.4,21/2/2024 03:59 PM UTC,5,2,Simulation,14/12/2023,0
"Black Skylands (Simplified Chinese, English)",tinyBuild GAMES,https://store.playstation.com/en-hk/product/UP0097-PPSA13857_00-0384782198093985,0.5,148,74,21/2/2024 03:59 PM UTC,4.26,57,"Action, Adventure, Role Playing Games",14/08/2023,57
Hellpoint - Blue Sun (English/Chinese/Korean/Japanese Ver.),tinyBuild GAMES,https://store.playstation.com/en-hk/product/UP0097-PPSA05587_00-000000000BLUESUN,0.75,78,19.5,21/2/2024 03:59 PM UTC,0,0,"Action, Role Playing Games",12/07/2022,0
"The Bookwalker: Thief of Tales (Simplified Chinese, English, Korean, Japanese)",tinyBuild GAMES,https://store.playstation.com/en-hk/product/UP0097-PPSA10291_00-0094789907692300,0.35,108,70.2,21/2/2024 03:59 PM UTC,4.58,52,"Action, Adventure, Puzzle",22/06/2023,52
"Bravery and Greed (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Team 17 Digital LTD,https://store.playstation.com/en-hk/product/EP4064-CUSA33205_00-BRAVERYANDGREED0,0.5,148,74,21/2/2024 03:59 PM UTC,4.45,56,Action,14/11/2022,56
Graveyard Keeper - Breaking Dead (English/Chinese/Korean/Japanese Ver.),tinyBuild LLC,https://store.playstation.com/en-hk/product/EP0096-CUSA10811_00-BREAKINGDEAD0000,0.75,38,9.5,21/2/2024 03:59 PM UTC,4.57,116,"Action, Adventure, Simulation",22/06/2021,116
"Brigandine: The Legend of Runersia (Simplified Chinese, English, Japanese, Traditional Chinese)",Happinet Corporation,https://store.playstation.com/en-hk/product/JP0530-CUSA20315_00-BRIGANDINETLOR00,0.4,438,262.8,21/2/2024 03:59 PM UTC,4.57,357,Unique,09/12/2020,357
"Cafeteria Nipponica (Simplified Chinese, English, Korean, Thai, Japanese, Traditional Chinese)","KAIROSOFT CO.,LTD",https://store.playstation.com/en-hk/product/JP5361-CUSA18925_00-0000000000000000,0.5,120,60,21/2/2024 03:59 PM UTC,4.6,48,"Simulation, Casual, Strategy",19/05/2021,48
"Call of The Sea (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",RAW FURY,https://store.playstation.com/en-hk/product/UP2320-PPSA01545_00-CALLOFTHESEA0000,0.6,148,59.2,21/2/2024 03:59 PM UTC,4.11,1.2k,"Puzzle, Adventure",19/09/2023,1200
Cat Quest II (English/Chinese/Korean/Japanese Ver.),Kepler Interactive Limited,https://store.playstation.com/en-hk/product/HP3667-CUSA18392_00-0000000000000000,0.7,108,32.4,21/2/2024 03:59 PM UTC,4.73,1.3k,"Action, Adventure, Role Playing Games",05/02/2020,1300
"Commandos 2 - HD Remaster (Simplified Chinese, English, Korean, Traditional Chinese)","H2 Interactive Co., Ltd.",https://store.playstation.com/en-hk/product/EP4365-CUSA16260_00-COMMANDOS2HD0001,0.5,119,59.5,21/2/2024 03:59 PM UTC,3.63,442,Strategy,20/09/2020,442
"Commandos 3 - HD Remaster (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)","H2 Interactive Co., Ltd.",https://store.playstation.com/en-hk/product/EP4365-CUSA26393_00-COMMANDOS3HD0001,0.2,214,171.2,21/2/2024 03:59 PM UTC,3.88,235,"Action, Strategy",30/08/2022,235
Crossout - “Phantom” Pack (English Ver.),Gaijin Distribution KFT,https://store.playstation.com/en-hk/product/EP4432-CUSA06859_00-EB00560000000000,0.5,238,119,21/2/2024 03:59 PM UTC,3.39,23,"Action, Simulation, Unique",16/06/2022,23
Crossout - Arachnida (English/Chinese/Korean Ver.),Gaijin Distribution KFT,https://store.playstation.com/en-hk/product/EP4432-CUSA06859_00-EB00640000000000,0.5,428,214,21/2/2024 03:59 PM UTC,4.16,32,"Action, Simulation, Unique",15/04/2021,32
Crossout - 'Arsonist' Pack (English/Chinese/Korean Ver.),Gaijin Distribution KFT,https://store.playstation.com/en-hk/product/EP4432-CUSA06859_00-EB00130000000000,0.5,568,284,21/2/2024 03:59 PM UTC,4.03,40,"Action, Action",21/10/2020,40
Crossout - 'Drive' Pack (English/Chinese/Korean Ver.),Gaijin Distribution KFT,https://store.playstation.com/en-hk/product/EP4432-CUSA06859_00-EB00210000000000,0.5,198,99,21/2/2024 03:59 PM UTC,4.1,71,"Action, Action",05/02/2021,71
Crossout — Electric beetle (English/Chinese/Korean/Japanese Ver.),Gaijin Distribution KFT,https://store.playstation.com/en-hk/product/EP4432-CUSA06859_00-EB01270000000000,0.5,238,119,21/2/2024 03:59 PM UTC,5,1,"Action, Simulation, Unique",24/08/2023,0
Crossout - The Creation (English/Chinese/Korean/Japanese Ver.),Gaijin Distribution KFT,https://store.playstation.com/en-hk/product/EP4432-CUSA06859_00-EB00740000000000,0.5,568,284,21/2/2024 03:59 PM UTC,3.82,22,"Action, Simulation, Unique",10/08/2021,22
Deluxe Edition  Bundle (Add-On),tinyBuild GAMES,https://store.playstation.com/en-hk/product/UP0097-PPSA07425_00-1675553029041607,0.5,148,74,21/2/2024 03:59 PM UTC,0,0,"Adventure, Horror, Action",05/12/2022,0
"Demeo (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",RESOLUTION GAMES,https://store.playstation.com/en-hk/product/UP5430-PPSA10634_00-2489336427118944,0.3,308,215.6,21/2/2024 03:59 PM UTC,4.58,382,Role Playing Games,21/02/2023,382
"Despot's Game (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",tinyBuild GAMES,https://store.playstation.com/en-hk/product/UP0097-PPSA06314_00-2107942670243185,0.5,148,74,21/2/2024 03:59 PM UTC,4.65,31,"Adventure, Strategy, Role Playing Games",12/05/2023,31
Despot's Game - Challenges (English/Chinese/Korean/Japanese Ver.),tinyBuild GAMES,https://store.playstation.com/en-hk/product/UP0097-PPSA06314_00-2605097569361658,0.5,38,19,21/2/2024 03:59 PM UTC,0,0,"Adventure, Strategy, Role Playing Games",12/05/2023,0
"Despot's Game: Collector's Edition (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",tinyBuild GAMES,https://store.playstation.com/en-hk/product/UP0097-PPSA06314_00-0749986057307823,0.5,198,99,21/2/2024 03:59 PM UTC,4.65,31,"Adventure, Strategy, Role Playing Games",12/05/2023,31
"El Hijo - A Wild West Tale (Simplified Chinese, English, Korean, Thai, Japanese, Traditional Chinese)",www.handy-games.com GmbH,https://store.playstation.com/en-hk/product/UP0977-CUSA17058_00-BASEGAME00000000,0.5,148,74,21/2/2024 03:59 PM UTC,3.72,221,Unique,08/02/2023,221
"Elea - Deluxe Edition (Simplified Chinese, English, Traditional Chinese)",SOEDESCO Publishing B.V.,https://store.playstation.com/en-hk/product/EP4541-CUSA15035_00-ASIA000000000000,0.7,108,32.4,21/2/2024 03:59 PM UTC,2.96,452,Adventure,27/11/2019,452
"Eternights (PS4 & PS5) (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)","Studio Sai, Co",https://store.playstation.com/en-hk/product/UP6847-PPSA08270_00-ETERNIGHTS0PS5US,0.4,238,142.8,21/2/2024 03:59 PM UTC,4.37,1.3k,"Action, Unique",11/09/2023,1300
"Farworld Pioneers (Simplified Chinese, English, Korean, Japanese)",tinyBuild GAMES,https://store.playstation.com/en-hk/product/UP0097-PPSA13376_00-0944907986599879,0.5,108,54,21/2/2024 03:59 PM UTC,2.58,126,"Adventure, Action, Simulation",15/08/2023,126
"Flynn: Son of Crimson (Simplified Chinese, English, Korean, Japanese)",Humble Games,https://store.playstation.com/en-hk/product/UP3864-CUSA27766_00-FLYNN0000000000A,0.5,148,74,21/2/2024 03:59 PM UTC,4.45,74,"Action, Adventure",15/09/2021,74
"Fort Solis (Simplified Chinese, English, Traditional Chinese)",Plug In Digital,https://store.playstation.com/en-hk/product/UP1309-PPSA14374_00-FORTSOLISPS5SIEA,0.2,238,190.4,21/2/2024 03:59 PM UTC,3.74,643,Adventure,24/01/2024,643
"FUTURE GPX CYBER FORMULA SIN VIER (English, Japanese)",PROJECT YNP,https://store.playstation.com/en-hk/product/JP5377-CUSA15865_00-PYNP0033JP000001,0.2,238,190.4,21/2/2024 03:59 PM UTC,3.82,139,Driving/Racing,12/09/2020,139
Graveyard Keeper - Game Of Crone (English/Chinese/Korean/Japanese Ver.),tinyBuild LLC,https://store.playstation.com/en-hk/product/EP0096-CUSA10811_00-0214910309857139,0.75,78,19.5,21/2/2024 03:59 PM UTC,4.58,38,"Action, Adventure",22/06/2021,38
GENKAITOKKI Castle Panzers (Chinese/Korean Ver.),"CFK Co., Ltd.",https://store.playstation.com/en-hk/product/KP0004-CUSA09883_00-PANZERS000000000,0.5,418,209,21/2/2024 03:59 PM UTC,4.62,431,Role Playing Games,21/12/2017,431
"Ghost Song (Simplified Chinese, English, Korean, Japanese)",Humble Games,https://store.playstation.com/en-hk/product/UP3864-PPSA09233_00-GHOSTSONGPS5000A,0.3,78,54.6,21/2/2024 03:59 PM UTC,4.55,184,"Action, Adventure",03/11/2022,184
"Golf With Your Friends - Ultimate Edition (Simplified Chinese, English, Japanese, Traditional Chinese)",Team17 Digital Ltd,https://store.playstation.com/en-hk/product/EP4064-CUSA17676_00-GWYFULTIMATE0000,0.3,428,299.6,21/2/2024 03:59 PM UTC,3.79,1.6k,"Action, Sport",23/11/2023,1600
"Gord (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Team 17 Digital LTD,https://store.playstation.com/en-hk/product/EP4064-PPSA11544_00-GORD000000000000,0.5,268,134,21/2/2024 03:59 PM UTC,3.3,96,Strategy,16/08/2023,96
"Graveyard Keeper (Simplified Chinese, English, Korean, Japanese)",tinyBuild LLC,https://store.playstation.com/en-hk/product/EP0096-CUSA10811_00-GRAVEYARDKEEPER0,0.75,148,37,21/2/2024 03:59 PM UTC,4.52,2k,"Action, Adventure, Role Playing Games",22/06/2021,2000
Graveyard Keeper: Last Journey Edition (Game),tinyBuild GAMES,https://store.playstation.com/en-hk/product/UP0097-CUSA10727_00-0080664007474960,0.75,398,99.5,21/2/2024 03:59 PM UTC,4.52,2k,"Action, Adventure",18/04/2023,2000
"Happy's Humble Burger Farm (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",tinyBuild LLC,https://store.playstation.com/en-hk/product/EP0096-CUSA29967_00-2838410046190969,0.6,148,59.2,21/2/2024 03:59 PM UTC,4.46,354,"Arcade, Horror",03/12/2021,354
"Headbangers: Rhythm Royale (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",Team 17 Digital LTD,https://store.playstation.com/en-hk/product/EP4064-PPSA07258_00-7183413435027164,0.33,148,99.16,21/2/2024 03:59 PM UTC,4.4,86,Music/Rhythm,31/10/2023,86
"Hello Engineer (Simplified Chinese, English, Korean, Japanese, Traditional Chinese)",tinyBuild GAMES,https://store.playstation.com/en-hk/product/UP0097-CUSA32420_00-9000126430611926,0.4,108,64.8,21/2/2024 03:59 PM UTC,3.8,56,"Action, Puzzle, Simulation",17/08/2023,56
Hello Neighbor 2: Hello-copter (English/Chinese/Korean/Japanese Ver.),tinyBuild GAMES,https://store.playstation.com/en-hk/product/UP0097-PPSA07425_00-3651341759542434,0.5,38,19,21/2/2024 03:59 PM UTC,5,1,"Adventure, Horror, Action",05/12/2022,0
